Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
507,Entry long,2025-10-19 06:57,Long,106919.4,0.009352,999.9102288,-3.87,-0.39,0,0.00,-2.39,-0.24,-2027.05,-20.27
508,Exit long,2025-10-19 08:17,Close entry(s) order Long,106883.41,0.009346,999.9195678,-4.98,-0.50,0,0.00,-3.08,-0.31,-2032.03,-20.32
508,Entry long,2025-10-19 08:01,Long,106989.04,0.009346,999.9195678,-4.98,-0.50,0,0.00,-3.08,-0.31,-2032.03,-20.32
509,Exit long,2025-10-19 08:25,Close entry(s) order Long,106523.54,0.00934,999.9994288,-9.06,-0.90,0.34,0.03,-8.36,-0.83,-2041.09,-20.41
509,Entry long,2025-10-19 08:18,Long,107066.32,0.00934,999.9994288,-9.06,-0.90,0.34,0.03,-8.36,-0.83,-2041.09,-20.41
510,Exit long,2025-10-19 10:51,Close entry(s) order Long,107654.57,0.009395,999.8968849,7.5,0.75,15.51,1.55,-2,-0.20,-2033.59,-20.34
510,Entry long,2025-10-19 09:37,Long,106428.62,0.009395,999.8968849,7.5,0.75,15.51,1.55,-2,-0.20,-2033.59,-20.34
511,Exit long,2025-10-19 11:27,Close entry(s) order Long,107935.04,0.009279,999.9621986,-2.44,-0.24,3.44,0.34,-2,-0.20,-2036.03,-20.36
511,Entry long,2025-10-19 10:56,Long,107766.16,0.009279,999.9621986,-2.44,-0.24,3.44,0.34,-2,-0.20,-2036.03,-20.36
512,Exit long,2025-10-19 12:45,Close entry(s) order Long,107622.31,0.009277,999.9873117,-5.57,-0.56,0,0.00,-3.61,-0.36,-2041.6,-20.42
512,Entry long,2025-10-19 12:39,Long,107792.1,0.009277,999.9873117,-5.57,-0.56,0,0.00,-3.61,-0.36,-2041.6,-20.42
513,Exit long,2025-10-19 13:07,Close entry(s) order Long,107610.65,0.009278,999.9583461,-5.54,-0.55,0,0.00,-3.59,-0.36,-2047.15,-20.47
513,Entry long,2025-10-19 12:57,Long,107777.36,0.009278,999.9583461,-5.54,-0.55,0,0.00,-3.59,-0.36,-2047.15,-20.47
514,Exit long,2025-10-19 14:44,Close entry(s) order Long,108451.96,0.009282,999.9662891,2.67,0.27,6.54,0.65,-2.32,-0.23,-2044.47,-20.44
514,Entry long,2025-10-19 13:31,Long,107731.77,0.009282,999.9662891,2.67,0.27,6.54,0.65,-2.32,-0.23,-2044.47,-20.44
515,Exit long,2025-10-19 15:35,Close entry(s) order Long,108625.85,0.009215,999.9044452,-2.92,-0.29,0.65,0.06,-2,-0.20,-2047.39,-20.47
515,Entry long,2025-10-19 14:51,Long,108508.35,0.009215,999.9044452,-2.92,-0.29,0.65,0.06,-2,-0.20,-2047.39,-20.47
516,Exit long,2025-10-19 15:55,Close entry(s) order Long,108586.39,0.009201,999.9059776,-4.8,-0.48,0,0.00,-2.82,-0.28,-2052.19,-20.52
516,Entry long,2025-10-19 15:50,Long,108673.62,0.009201,999.9059776,-4.8,-0.48,0,0.00,-2.82,-0.28,-2052.19,-20.52
517,Exit long,2025-10-19 16:05,Close entry(s) order Long,108567.48,0.009201,999.9600795,-5.03,-0.50,0,0.00,-3.03,-0.30,-2057.22,-20.57
517,Entry long,2025-10-19 15:58,Long,108679.5,0.009201,999.9600795,-5.03,-0.50,0,0.00,-3.03,-0.30,-2057.22,-20.57
518,Exit long,2025-10-19 17:52,Close entry(s) order Long,109286.09,0.009206,999.9052711,2.17,0.22,7.11,0.71,-2.14,-0.21,-2055.05,-20.55
518,Entry long,2025-10-19 16:39,Long,108614.52,0.009206,999.9052711,2.17,0.22,7.11,0.71,-2.14,-0.21,-2055.05,-20.55
519,Exit long,2025-10-19 18:11,Close entry(s) order Long,109279.51,0.009145,999.9898377,-4.63,-0.46,0,0.00,-2.84,-0.28,-2059.68,-20.60
519,Entry long,2025-10-19 17:54,Long,109348.26,0.009145,999.9898377,-4.63,-0.46,0,0.00,-2.84,-0.28,-2059.68,-20.60
520,Exit long,2025-10-19 19:02,Close entry(s) order Long,109455.3,0.009139,999.9854502,-3.67,-0.37,0.21,0.02,-2.58,-0.26,-2063.35,-20.63
520,Entry long,2025-10-19 18:14,Long,109419.57,0.009139,999.9854502,-3.67,-0.37,0.21,0.02,-2.58,-0.26,-2063.35,-20.63
521,Exit long,2025-10-19 20:49,Close entry(s) order Long,108932.34,0.009173,999.8944258,-4.66,-0.46,0,0.00,-2.66,-0.27,-2068.01,-20.68
521,Entry long,2025-10-19 20:46,Long,109004.08,0.009173,999.8944258,-4.66,-0.46,0,0.00,-2.66,-0.27,-2068.01,-20.68
522,Exit long,2025-10-19 21:55,Close entry(s) order Long,108656.31,0.009192,999.9048408,-5.13,-0.51,0,0.00,-3.14,-0.31,-2073.14,-20.73
522,Entry long,2025-10-19 21:38,Long,108779.9,0.009192,999.9048408,-5.13,-0.51,0,0.00,-3.14,-0.31,-2073.14,-20.73
523,Exit long,2025-10-19 22:55,Close entry(s) order Long,109277.76,0.009184,999.990656,-0.39,-0.04,3.43,0.34,-2.37,-0.24,-2073.53,-20.74
523,Entry long,2025-10-19 22:00,Long,108884,0.009184,999.990656,-0.39,-0.04,3.43,0.34,-2.37,-0.24,-2073.53,-20.74
524,Exit long,2025-10-20 01:22,Close entry(s) order Long,108119,0.009258,999.9850946,-3.02,-0.30,1.34,0.13,-2.92,-0.29,-2076.56,-20.77
524,Entry long,2025-10-20 00:43,Long,108013.08,0.009258,999.9850946,-3.02,-0.30,1.34,0.13,-2.92,-0.29,-2076.56,-20.77
525,Exit long,2025-10-20 01:38,Close entry(s) order Long,108114.8,0.00924,999.95973,-4.98,-0.50,0,0.00,-3.47,-0.35,-2081.53,-20.82
525,Entry long,2025-10-20 01:28,Long,108220.75,0.00924,999.95973,-4.98,-0.50,0,0.00,-3.47,-0.35,-2081.53,-20.82
526,Exit long,2025-10-20 02:01,Close entry(s) order Long,108054.54,0.009243,999.9048747,-5.15,-0.51,0,0.00,-3.18,-0.32,-2086.69,-20.87
526,Entry long,2025-10-20 01:44,Long,108179.69,0.009243,999.9048747,-5.15,-0.51,0,0.00,-3.18,-0.32,-2086.69,-20.87
527,Exit long,2025-10-20 03:08,Close entry(s) order Long,108682.5,0.009232,999.9829133,-0.63,-0.06,4.83,0.48,-2,-0.20,-2087.32,-20.87
527,Entry long,2025-10-20 02:16,Long,108317.04,0.009232,999.9829133,-0.63,-0.06,4.83,0.48,-2,-0.20,-2087.32,-20.87
528,Exit long,2025-10-20 03:34,Close entry(s) order Long,108776.98,0.009182,999.9074961,-5.11,-0.51,0,0.00,-3.39,-0.34,-2092.43,-20.92
528,Entry long,2025-10-20 03:16,Long,108898.66,0.009182,999.9074961,-5.11,-0.51,0,0.00,-3.39,-0.34,-2092.43,-20.92
529,Exit long,2025-10-20 04:24,Close entry(s) order Long,110082.37,0.009182,999.9074961,6.85,0.68,13.57,1.35,-2,-0.20,-2085.59,-20.86
529,Entry long,2025-10-20 03:39,Long,108898.66,0.009182,999.9074961,6.85,0.68,13.57,1.35,-2,-0.20,-2085.59,-20.86
530,Exit long,2025-10-20 06:29,Close entry(s) order Long,111139.58,0.009066,999.971278,3.61,0.36,7.83,0.78,-3.08,-0.31,-2081.98,-20.82
530,Entry long,2025-10-20 04:31,Long,110299.06,0.009066,999.971278,3.61,0.36,7.83,0.78,-3.08,-0.31,-2081.98,-20.82
531,Exit long,2025-10-20 07:02,Close entry(s) order Long,111246.52,0.008978,999.964343,-5.19,-0.52,0,0.00,-3.94,-0.39,-2087.17,-20.87
531,Entry long,2025-10-20 06:34,Long,111379.41,0.008978,999.964343,-5.19,-0.52,0,0.00,-3.94,-0.39,-2087.17,-20.87
532,Exit long,2025-10-20 07:38,Close entry(s) order Long,111235.54,0.00898,999.9978034,-5.1,-0.51,0,0.00,-3.1,-0.31,-2092.27,-20.92
532,Entry long,2025-10-20 07:12,Long,111358.33,0.00898,999.9978034,-5.1,-0.51,0,0.00,-3.1,-0.31,-2092.27,-20.92
533,Exit long,2025-10-20 08:21,Close entry(s) order Long,111078.55,0.008988,999.9700066,-5.59,-0.56,0,0.00,-3.6,-0.36,-2097.86,-20.98
533,Entry long,2025-10-20 08:17,Long,111256.12,0.008988,999.9700066,-5.59,-0.56,0,0.00,-3.6,-0.36,-2097.86,-20.98
534,Exit long,2025-10-20 08:49,Close entry(s) order Long,111211.34,0.008979,999.9378049,-5.37,-0.54,0.86,0.09,-3.58,-0.36,-2103.23,-21.03
534,Entry long,2025-10-20 08:30,Long,111364.05,0.008979,999.9378049,-5.37,-0.54,0.86,0.09,-3.58,-0.36,-2103.23,-21.03
535,Exit long,2025-10-20 10:25,Close entry(s) order Long,110986.22,0.009013,999.9765772,-3.66,-0.37,0,0.00,-2.68,-0.27,-2106.89,-21.07
535,Entry long,2025-10-20 09:56,Long,110948.25,0.009013,999.9765772,-3.66,-0.37,0,0.00,-2.68,-0.27,-2106.89,-21.07
536,Exit long,2025-10-20 10:45,Close entry(s) order Long,110949.79,0.009003,999.9313394,-5.05,-0.50,0,0.00,-3.05,-0.30,-2111.94,-21.12
536,Entry long,2025-10-20 10:26,Long,111066.46,0.009003,999.9313394,-5.05,-0.50,0,0.00,-3.05,-0.30,-2111.94,-21.12
537,Exit long,2025-10-20 11:24,Close entry(s) order Long,110770.6,0.009019,999.9043322,-4.86,-0.49,0,0.00,-3.03,-0.30,-2116.8,-21.17
537,Entry long,2025-10-20 11:17,Long,110866.43,0.009019,999.9043322,-4.86,-0.49,0,0.00,-3.03,-0.30,-2116.8,-21.17
538,Exit long,2025-10-20 11:39,Close entry(s) order Long,110744.95,0.009014,999.912744,-5.65,-0.56,0,0.00,-3.66,-0.37,-2122.46,-21.22
538,Entry long,2025-10-20 11:26,Long,110928.86,0.009014,999.912744,-5.65,-0.56,0,0.00,-3.66,-0.37,-2122.46,-21.22
539,Exit long,2025-10-20 12:44,Close entry(s) order Long,110996.23,0.009022,999.9882851,-2.58,-0.26,1.84,0.18,-2.19,-0.22,-2125.04,-21.25
539,Entry long,2025-10-20 11:47,Long,110838.87,0.009022,999.9882851,-2.58,-0.26,1.84,0.18,-2.19,-0.22,-2125.04,-21.25
540,Exit long,2025-10-20 14:16,Close entry(s) order Long,110910.91,0.00902,999.936454,-3.52,-0.35,2.04,0.20,-3.68,-0.37,-2128.56,-21.29
540,Entry long,2025-10-20 13:31,Long,110857.7,0.00902,999.936454,-3.52,-0.35,2.04,0.20,-3.68,-0.37,-2128.56,-21.29
541,Exit long,2025-10-20 15:16,Close entry(s) order Long,111142.34,0.008988,999.9093376,-4.96,-0.50,1.51,0.15,-4,-0.40,-2133.52,-21.34
541,Entry long,2025-10-20 14:28,Long,111249.37,0.008988,999.9093376,-4.96,-0.50,1.51,0.15,-4,-0.40,-2133.52,-21.34
542,Exit long,2025-10-20 15:58,Close entry(s) order Long,111291.35,0.008981,999.9043051,-4.4,-0.44,1.61,0.16,-3.67,-0.37,-2137.91,-21.38
542,Entry long,2025-10-20 15:35,Long,111335.52,0.008981,999.9043051,-4.4,-0.44,1.61,0.16,-3.67,-0.37,-2137.91,-21.38
543,Exit long,2025-10-20 16:29,Close entry(s) order Long,111014.64,0.008985,999.9475685,-6.48,-0.65,0,0.00,-5.23,-0.52,-2144.39,-21.44
543,Entry long,2025-10-20 16:26,Long,111290.77,0.008985,999.9475685,-6.48,-0.65,0,0.00,-5.23,-0.52,-2144.39,-21.44
544,Exit long,2025-10-20 17:14,Close entry(s) order Long,110596.97,0.009023,999.9044077,-5.98,-0.60,0.67,0.07,-4.62,-0.46,-2150.37,-21.50
544,Entry long,2025-10-20 17:01,Long,110817.29,0.009023,999.9044077,-5.98,-0.60,0.67,0.07,-4.62,-0.46,-2150.37,-21.50
545,Exit long,2025-10-20 18:19,Close entry(s) order Long,110288.52,0.009062,999.9821849,-4.55,-0.45,0.14,0.01,-2.82,-0.28,-2154.92,-21.55
545,Entry long,2025-10-20 17:51,Long,110348.95,0.009062,999.9821849,-4.55,-0.45,0.14,0.01,-2.82,-0.28,-2154.92,-21.55
546,Exit long,2025-10-20 19:12,Close entry(s) order Long,110760.42,0.009054,999.9573503,-1.14,-0.11,4.08,0.41,-2.7,-0.27,-2156.06,-21.56
546,Entry long,2025-10-20 18:23,Long,110443.71,0.009054,999.9573503,-1.14,-0.11,4.08,0.41,-2.7,-0.27,-2156.06,-21.56
547,Exit long,2025-10-20 20:00,Close entry(s) order Long,110706.18,0.009028,999.9530164,-4.5,-0.45,0.16,0.02,-2.58,-0.26,-2160.56,-21.61
547,Entry long,2025-10-20 19:34,Long,110761.3,0.009028,999.9530164,-4.5,-0.45,0.16,0.02,-2.58,-0.26,-2160.56,-21.61
548,Exit long,2025-10-20 20:37,Close entry(s) order Long,110959.6,0.009016,999.9388644,-3.53,-0.35,1.49,0.15,-2,-0.20,-2164.08,-21.64
548,Entry long,2025-10-20 20:05,Long,110907.15,0.009016,999.9388644,-3.53,-0.35,1.49,0.15,-2,-0.20,-2164.08,-21.64
549,Exit long,2025-10-20 20:55,Close entry(s) order Long,111021.13,0.009003,999.9687018,-4.44,-0.44,0,0.00,-2.98,-0.30,-2168.53,-21.69
549,Entry long,2025-10-20 20:39,Long,111070.61,0.009003,999.9687018,-4.44,-0.44,0,0.00,-2.98,-0.30,-2168.53,-21.69
550,Exit long,2025-10-20 21:17,Close entry(s) order Long,110981.78,0.009003,999.9133334,-4.74,-0.47,0,0.00,-2.77,-0.28,-2173.27,-21.73
550,Entry long,2025-10-20 21:00,Long,111064.46,0.009003,999.9133334,-4.74,-0.47,0,0.00,-2.77,-0.28,-2173.27,-21.73
551,Exit long,2025-10-20 23:06,Close entry(s) order Long,110730.58,0.009035,999.9713028,-3.52,-0.35,0,0.00,-2.08,-0.21,-2176.79,-21.77
551,Entry long,2025-10-20 22:14,Long,110677.51,0.009035,999.9713028,-3.52,-0.35,0,0.00,-2.08,-0.21,-2176.79,-21.77
552,Exit long,2025-10-20 23:33,Close entry(s) order Long,110654.12,0.00903,999.948789,-4.74,-0.47,0,0.00,-2.77,-0.28,-2181.53,-21.82
552,Entry long,2025-10-20 23:30,Long,110736.3,0.00903,999.948789,-4.74,-0.47,0,0.00,-2.77,-0.28,-2181.53,-21.82
553,Exit long,2025-10-20 23:40,Close entry(s) order Long,110661.98,0.009028,999.9746836,-4.92,-0.49,0,0.00,-3.05,-0.30,-2186.45,-21.86
553,Entry long,2025-10-20 23:35,Long,110763.7,0.009028,999.9746836,-4.92,-0.49,0,0.00,-3.05,-0.30,-2186.45,-21.86
554,Exit long,2025-10-21 01:04,Close entry(s) order Long,110366.9,0.009057,999.9853625,-4.39,-0.44,0,0.00,-3.05,-0.30,-2190.84,-21.91
554,Entry long,2025-10-21 00:37,Long,110410.22,0.009057,999.9853625,-4.39,-0.44,0,0.00,-3.05,-0.30,-2190.84,-21.91
555,Exit long,2025-10-21 02:49,Close entry(s) order Long,109507.25,0.009121,999.9878582,-5.17,-0.52,0,0.00,-3.28,-0.33,-2196.01,-21.96
555,Entry long,2025-10-21 02:40,Long,109635.77,0.009121,999.9878582,-5.17,-0.52,0,0.00,-3.28,-0.33,-2196.01,-21.96
556,Exit long,2025-10-21 03:10,Close entry(s) order Long,109441.54,0.009122,999.9029217,-5.57,-0.56,0,0.00,-3.58,-0.36,-2201.58,-22.02
556,Entry long,2025-10-21 03:05,Long,109614.44,0.009122,999.9029217,-5.57,-0.56,0,0.00,-3.58,-0.36,-2201.58,-22.02
557,Exit long,2025-10-21 03:28,Close entry(s) order Long,109496.77,0.009127,999.9743819,-4.6,-0.46,0,0.00,-3.1,-0.31,-2206.18,-22.06
557,Entry long,2025-10-21 03:25,Long,109562.22,0.009127,999.9743819,-4.6,-0.46,0,0.00,-3.1,-0.31,-2206.18,-22.06
558,Exit long,2025-10-21 03:46,Close entry(s) order Long,109470.91,0.009127,999.9743819,-4.83,-0.48,0,0.00,-2.97,-0.30,-2211.01,-22.11
558,Entry long,2025-10-21 03:35,Long,109562.22,0.009127,999.9743819,-4.83,-0.48,0,0.00,-2.97,-0.30,-2211.01,-22.11
559,Exit long,2025-10-21 05:24,Close entry(s) order Long,107693.52,0.009267,999.9928883,-5.99,-0.60,0,0.00,-4.74,-0.47,-2217,-22.17
559,Entry long,2025-10-21 05:20,Long,107909.02,0.009267,999.9928883,-5.99,-0.60,0,0.00,-4.74,-0.47,-2217,-22.17
560,Exit long,2025-10-21 05:40,Close entry(s) order Long,107555.52,0.009263,999.9880913,-7.69,-0.77,0,0.00,-6.24,-0.62,-2224.7,-22.25
560,Entry long,2025-10-21 05:30,Long,107955.1,0.009263,999.9880913,-7.69,-0.77,0,0.00,-6.24,-0.62,-2224.7,-22.25
561,Exit long,2025-10-21 07:00,Close entry(s) order Long,107900.26,0.009285,999.9385114,-2.09,-0.21,3.13,0.31,-2.37,-0.24,-2226.79,-22.27
561,Entry long,2025-10-21 06:12,Long,107693.97,0.009285,999.9385114,-2.09,-0.21,3.13,0.31,-2.37,-0.24,-2226.79,-22.27
562,Exit long,2025-10-21 08:02,Close entry(s) order Long,107959.76,0.009263,999.9572455,-3.93,-0.39,0.55,0.05,-2.15,-0.21,-2230.71,-22.31
562,Entry long,2025-10-21 07:23,Long,107951.77,0.009263,999.9572455,-3.93,-0.39,0.55,0.05,-2.15,-0.21,-2230.71,-22.31
563,Exit long,2025-10-21 09:04,Close entry(s) order Long,107603.39,0.009274,999.9560664,-6.04,-0.60,0,0.00,-4.18,-0.42,-2236.75,-22.37
563,Entry long,2025-10-21 08:56,Long,107823.6,0.009274,999.9560664,-6.04,-0.60,0,0.00,-4.18,-0.42,-2236.75,-22.37
564,Exit long,2025-10-21 09:39,Close entry(s) order Long,107734.97,0.009275,999.995255,-4.75,-0.47,0,0.00,-3.3,-0.33,-2241.5,-22.42
564,Entry long,2025-10-21 09:13,Long,107816.2,0.009275,999.995255,-4.75,-0.47,0,0.00,-3.3,-0.33,-2241.5,-22.42
565,Exit long,2025-10-21 10:12,Close entry(s) order Long,107788.94,0.009278,999.9150178,-3.85,-0.38,0,0.00,-2.72,-0.27,-2245.35,-22.45
565,Entry long,2025-10-21 09:51,Long,107772.69,0.009278,999.9150178,-3.85,-0.38,0,0.00,-2.72,-0.27,-2245.35,-22.45
566,Exit long,2025-10-21 11:10,Close entry(s) order Long,108260.24,0.009265,999.9197513,-0.89,-0.09,6.43,0.64,-2.17,-0.22,-2246.25,-22.46
566,Entry long,2025-10-21 10:34,Long,107924.42,0.009265,999.9197513,-0.89,-0.09,6.43,0.64,-2.17,-0.22,-2246.25,-22.46
567,Exit long,2025-10-21 11:15,Close entry(s) order Long,108316.07,0.009224,999.9386043,-4.83,-0.48,0,0.00,-3.01,-0.30,-2251.07,-22.51
567,Entry long,2025-10-21 11:13,Long,108406.18,0.009224,999.9386043,-4.83,-0.48,0,0.00,-3.01,-0.30,-2251.07,-22.51
568,Exit long,2025-10-21 11:30,Close entry(s) order Long,108333.35,0.00922,999.8927728,-5.06,-0.50,0,0.00,-3.3,-0.33,-2256.13,-22.56
568,Entry long,2025-10-21 11:16,Long,108448.24,0.00922,999.8927728,-5.06,-0.50,0,0.00,-3.3,-0.33,-2256.13,-22.56
569,Exit long,2025-10-21 12:12,Close entry(s) order Long,108513.08,0.009217,999.9505788,-3.79,-0.38,0,0.00,-2.74,-0.27,-2259.92,-22.60
569,Entry long,2025-10-21 11:37,Long,108489.81,0.009217,999.9505788,-3.79,-0.38,0,0.00,-2.74,-0.27,-2259.92,-22.60
570,Exit long,2025-10-21 12:54,Close entry(s) order Long,108995.67,0.009202,999.9404831,-0.97,-0.10,5.85,0.58,-2,-0.20,-2260.89,-22.61
570,Entry long,2025-10-21 12:18,Long,108665.56,0.009202,999.9404831,-0.97,-0.10,5.85,0.58,-2,-0.20,-2260.89,-22.61
571,Exit long,2025-10-21 13:44,Close entry(s) order Long,108676.88,0.009187,999.9584638,-5.54,-0.55,0,0.00,-5.25,-0.52,-2266.43,-22.66
571,Entry long,2025-10-21 13:39,Long,108844.94,0.009187,999.9584638,-5.54,-0.55,0,0.00,-5.25,-0.52,-2266.43,-22.66
572,Exit long,2025-10-21 16:42,Close entry(s) order Long,113426.75,0.009194,999.9139726,38.85,3.88,46.41,4.63,-2,-0.20,-2227.58,-22.28
572,Entry long,2025-10-21 14:03,Long,108757.23,0.009194,999.9139726,38.85,3.88,46.41,4.63,-2,-0.20,-2227.58,-22.28
573,Exit long,2025-10-21 17:49,Close entry(s) order Long,112329.57,0.00889,999.9980508,-5.39,-0.54,0,0.00,-4.19,-0.42,-2232.97,-22.33
573,Entry long,2025-10-21 17:41,Long,112485.72,0.00889,999.9980508,-5.39,-0.54,0,0.00,-4.19,-0.42,-2232.97,-22.33
574,Exit long,2025-10-21 18:28,Close entry(s) order Long,111941.61,0.008921,999.992269,-5.36,-0.53,0,0.00,-3.59,-0.36,-2238.32,-22.38
574,Entry long,2025-10-21 18:27,Long,112094.19,0.008921,999.992269,-5.36,-0.53,0,0.00,-3.59,-0.36,-2238.32,-22.38
575,Exit long,2025-10-21 19:23,Close entry(s) order Long,111724.58,0.008926,999.9862067,-6.73,-0.67,0,0.00,-4.86,-0.48,-2245.05,-22.45
575,Entry long,2025-10-21 18:49,Long,112030.72,0.008926,999.9862067,-6.73,-0.67,0,0.00,-4.86,-0.48,-2245.05,-22.45
576,Exit long,2025-10-21 20:01,Close entry(s) order Long,111724.14,0.008937,999.9225009,-5.44,-0.54,0,0.00,-4.57,-0.46,-2250.49,-22.50
576,Entry long,2025-10-21 19:47,Long,111885.7,0.008937,999.9225009,-5.44,-0.54,0,0.00,-4.57,-0.46,-2250.49,-22.50
577,Exit long,2025-10-21 20:59,Close entry(s) order Long,110793.37,0.009003,999.9372814,-6.46,-0.64,0,0.00,-4.46,-0.45,-2256.95,-22.57
577,Entry long,2025-10-21 20:52,Long,111067.12,0.009003,999.9372814,-6.46,-0.64,0,0.00,-4.46,-0.45,-2256.95,-22.57
578,Exit long,2025-10-21 21:18,Close entry(s) order Long,110796.76,0.00901,999.9047522,-5.62,-0.56,0,0.00,-4.1,-0.41,-2262.57,-22.63
578,Entry long,2025-10-21 21:13,Long,110977.22,0.00901,999.9047522,-5.62,-0.56,0,0.00,-4.1,-0.41,-2262.57,-22.63
579,Exit long,2025-10-21 22:03,Close entry(s) order Long,110689.18,0.009033,999.9579778,-4.1,-0.41,0.12,0.01,-2.38,-0.24,-2266.68,-22.67
579,Entry long,2025-10-21 21:38,Long,110700.54,0.009033,999.9579778,-4.1,-0.41,0.12,0.01,-2.38,-0.24,-2266.68,-22.67
580,Exit long,2025-10-21 23:30,Close entry(s) order Long,109008.53,0.009146,999.9855012,-6.99,-0.70,0,0.00,-5.29,-0.53,-2273.66,-22.74
580,Entry long,2025-10-21 23:08,Long,109335.83,0.009146,999.9855012,-6.99,-0.70,0,0.00,-5.29,-0.53,-2273.66,-22.74
581,Exit long,2025-10-22 00:17,Close entry(s) order Long,108442.52,0.009209,999.9611989,-5.31,-0.53,0,0.00,-3.5,-0.35,-2278.97,-22.79
581,Entry long,2025-10-22 00:14,Long,108585.21,0.009209,999.9611989,-5.31,-0.53,0,0.00,-3.5,-0.35,-2278.97,-22.79
582,Exit long,2025-10-22 00:51,Close entry(s) order Long,108117.06,0.009241,999.9882009,-4.88,-0.49,0,0.00,-3.08,-0.31,-2283.85,-22.84
582,Entry long,2025-10-22 00:49,Long,108212.12,0.009241,999.9882009,-4.88,-0.49,0,0.00,-3.08,-0.31,-2283.85,-22.84
583,Exit long,2025-10-22 00:57,Close entry(s) order Long,108109.3,0.00924,999.974976,-5.04,-0.50,0,0.00,-3.49,-0.35,-2288.89,-22.89
583,Entry long,2025-10-22 00:53,Long,108222.4,0.00924,999.974976,-5.04,-0.50,0,0.00,-3.49,-0.35,-2288.89,-22.89
584,Exit long,2025-10-22 01:20,Close entry(s) order Long,108159.74,0.009243,999.9705924,-4.25,-0.42,0.77,0.08,-3.1,-0.31,-2293.14,-22.93
584,Entry long,2025-10-22 01:06,Long,108186.8,0.009243,999.9705924,-4.25,-0.42,0.77,0.08,-3.1,-0.31,-2293.14,-22.93
585,Exit long,2025-10-22 01:31,Close entry(s) order Long,108125.33,0.009235,999.9000468,-5.36,-0.53,0,0.00,-3.59,-0.36,-2298.5,-22.99
585,Entry long,2025-10-22 01:23,Long,108272.88,0.009235,999.9000468,-5.36,-0.53,0,0.00,-3.59,-0.36,-2298.5,-22.99
586,Exit long,2025-10-22 02:34,Close entry(s) order Long,108482.55,0.009232,999.8952093,-2.39,-0.24,1.82,0.18,-3.14,-0.31,-2300.89,-23.01
586,Entry long,2025-10-22 01:44,Long,108307.54,0.009232,999.8952093,-2.39,-0.24,1.82,0.18,-3.14,-0.31,-2300.89,-23.01
587,Exit long,2025-10-22 03:40,Close entry(s) order Long,108045.62,0.009241,999.9625109,-5.51,-0.55,0,0.00,-3.52,-0.35,-2306.4,-23.06
587,Entry long,2025-10-22 03:32,Long,108209.34,0.009241,999.9625109,-5.51,-0.55,0,0.00,-3.52,-0.35,-2306.4,-23.06
588,Exit long,2025-10-22 05:08,Close entry(s) order Long,108454.32,0.00924,999.9900372,-1.88,-0.19,2.42,0.24,-2.8,-0.28,-2308.28,-23.08
588,Entry long,2025-10-22 03:51,Long,108224.03,0.00924,999.9900372,-1.88,-0.19,2.42,0.24,-2.8,-0.28,-2308.28,-23.08
589,Exit long,2025-10-22 06:08,Close entry(s) order Long,108100.69,0.009239,999.9077748,-5.16,-0.52,0,0.00,-3.24,-0.32,-2313.44,-23.13
589,Entry long,2025-10-22 05:51,Long,108226.84,0.009239,999.9077748,-5.16,-0.52,0,0.00,-3.24,-0.32,-2313.44,-23.13
590,Exit long,2025-10-22 06:40,Close entry(s) order Long,108135.15,0.009242,999.9839379,-4.6,-0.46,0,0.00,-3.8,-0.38,-2318.04,-23.18
590,Entry long,2025-10-22 06:15,Long,108199.95,0.009242,999.9839379,-4.6,-0.46,0,0.00,-3.8,-0.38,-2318.04,-23.18
591,Exit long,2025-10-22 08:13,Close entry(s) order Long,108139.84,0.009265,999.9661689,-2.05,-0.21,2.2,0.22,-2.07,-0.21,-2320.09,-23.20
591,Entry long,2025-10-22 07:26,Long,107929.43,0.009265,999.9661689,-2.05,-0.21,2.2,0.22,-2.07,-0.21,-2320.09,-23.20
592,Exit long,2025-10-22 09:04,Close entry(s) order Long,108253.12,0.009228,999.9637055,-5,-0.50,0,0.00,-3.81,-0.38,-2325.09,-23.25
592,Entry long,2025-10-22 08:27,Long,108361.91,0.009228,999.9637055,-5,-0.50,0,0.00,-3.81,-0.38,-2325.09,-23.25
593,Exit long,2025-10-22 09:41,Close entry(s) order Long,108001.53,0.009231,999.9777065,-7.01,-0.70,0,0.00,-5.02,-0.50,-2332.1,-23.32
593,Entry long,2025-10-22 09:30,Long,108328.21,0.009231,999.9777065,-7.01,-0.70,0,0.00,-5.02,-0.50,-2332.1,-23.32
594,Exit long,2025-10-22 10:08,Close entry(s) order Long,108013.27,0.009258,999.9099197,-3.92,-0.39,0,0.00,-2.54,-0.25,-2336.02,-23.36
594,Entry long,2025-10-22 10:07,Long,108004.96,0.009258,999.9099197,-3.92,-0.39,0,0.00,-2.54,-0.25,-2336.02,-23.36
595,Exit long,2025-10-22 10:24,Close entry(s) order Long,107950.14,0.009248,999.9751424,-5.65,-0.56,0,0.00,-4.14,-0.41,-2341.67,-23.42
595,Entry long,2025-10-22 10:17,Long,108128.8,0.009248,999.9751424,-5.65,-0.56,0,0.00,-4.14,-0.41,-2341.67,-23.42
